worker_id,worker_name,archetype,site,date,status
138,Lila Mandal,moderate,Site_8,2026-06-19,present
138,Lila Mandal,moderate,Site_8,2026-06-20,present
138,Lila Mandal,moderate,Site_2,2026-06-22,present
138,Lila Mandal,moderate,Site_8,2026-06-23,absent
138,Lila Mandal,moderate,Site_8,2026-06-24,absent
138,Lila Mandal,moderate,Site_2,2026-06-25,present
138,Lila Mandal,moderate,Site_2,2026-06-26,present
138,Lila Mandal,moderate,Site_2,2026-06-27,absent
138,Lila Mandal,moderate,Site_2,2026-06-29,present
138,Lila Mandal,moderate,Site_8,2026-06-30,present
138,Lila Mandal,moderate,Site_2,2026-07-01,present
138,Lila Mandal,moderate,Site_2,2026-07-02,absent
138,Lila Mandal,moderate,Site_2,2026-07-03,absent
138,Lila Mandal,moderate,Site_8,2026-07-04,absent
138,Lila Mandal,moderate,Site_8,2026-07-06,present
138,Lila Mandal,moderate,Site_2,2026-07-07,present
138,Lila Mandal,moderate,Site_2,2026-07-08,present
138,Lila Mandal,moderate,Site_2,2026-07-09,absent
138,Lila Mandal,moderate,Site_8,2026-07-10,present
139,Kevin Tata,new,Site_9,2026-07-03,absent
139,Kevin Tata,new,Site_9,2026-07-04,present
139,Kevin Tata,new,Site_9,2026-07-06,present
139,Kevin Tata,new,Site_9,2026-07-07,absent
139,Kevin Tata,new,Site_9,2026-07-08,present
139,Kevin Tata,new,Site_9,2026-07-09,absent
139,Kevin Tata,new,Site_9,2026-07-10,present
140,Om Sangha,moderate,Site_5,2026-03-30,present
140,Om Sangha,moderate,Site_5,2026-03-31,absent
140,Om Sangha,moderate,Site_5,2026-04-01,present
140,Om Sangha,moderate,Site_5,2026-04-02,present
140,Om Sangha,moderate,Site_5,2026-04-03,present
140,Om Sangha,moderate,Site_5,2026-04-04,present
140,Om Sangha,moderate,Site_5,2026-04-06,absent
140,Om Sangha,moderate,Site_5,2026-04-07,absent
140,Om Sangha,moderate,Site_5,2026-04-08,absent
140,Om Sangha,moderate,Site_5,2026-04-09,present
140,Om Sangha,moderate,Site_5,2026-04-10,absent
140,Om Sangha,moderate,Site_1,2026-04-11,present
140,Om Sangha,moderate,Site_5,2026-04-13,present
140,Om Sangha,moderate,Site_1,2026-04-14,absent
140,Om Sangha,moderate,Site_1,2026-04-15,present
140,Om Sangha,moderate,Site_1,2026-04-16,absent
140,Om Sangha,moderate,Site_1,2026-04-17,present
140,Om Sangha,moderate,Site_1,2026-04-18,present
140,Om Sangha,moderate,Site_5,2026-04-20,present
140,Om Sangha,moderate,Site_5,2026-04-21,present
140,Om Sangha,moderate,Site_5,2026-04-22,present
140,Om Sangha,moderate,Site_1,2026-04-23,present
140,Om Sangha,moderate,Site_5,2026-04-24,present
140,Om Sangha,moderate,Site_1,2026-04-25,present
140,Om Sangha,moderate,Site_1,2026-04-27,present
140,Om Sangha,moderate,Site_5,2026-04-28,present
140,Om Sangha,moderate,Site_1,2026-04-29,present
140,Om Sangha,moderate,Site_5,2026-04-30,present
140,Om Sangha,moderate,Site_5,2026-05-01,present
140,Om Sangha,moderate,Site_1,2026-05-02,present
140,Om Sangha,moderate,Site_5,2026-05-04,absent
140,Om Sangha,moderate,Site_1,2026-05-05,present
140,Om Sangha,moderate,Site_1,2026-05-06,present
140,Om Sangha,moderate,Site_1,2026-05-07,present
140,Om Sangha,moderate,Site_5,2026-05-08,present
140,Om Sangha,moderate,Site_5,2026-05-09,absent
140,Om Sangha,moderate,Site_1,2026-05-11,absent
140,Om Sangha,moderate,Site_5,2026-05-12,absent
140,Om Sangha,moderate,Site_5,2026-05-13,present
140,Om Sangha,moderate,Site_5,2026-05-14,present
140,Om Sangha,moderate,Site_1,2026-05-15,present
140,Om Sangha,moderate,Site_1,2026-05-16,present
140,Om Sangha,moderate,Site_1,2026-05-18,present
140,Om Sangha,moderate,Site_1,2026-05-19,present
140,Om Sangha,moderate,Site_5,2026-05-20,present
140,Om Sangha,moderate,Site_1,2026-05-21,absent
140,Om Sangha,moderate,Site_5,2026-05-22,absent
140,Om Sangha,moderate,Site_5,2026-05-23,absent
140,Om Sangha,moderate,Site_5,2026-05-25,absent
140,Om Sangha,moderate,Site_1,2026-05-26,present
140,Om Sangha,moderate,Site_5,2026-05-27,absent
140,Om Sangha,moderate,Site_5,2026-05-28,present
140,Om Sangha,moderate,Site_1,2026-05-29,absent
140,Om Sangha,moderate,Site_5,2026-05-30,present
140,Om Sangha,moderate,Site_5,2026-06-01,present
140,Om Sangha,moderate,Site_5,2026-06-02,present
140,Om Sangha,moderate,Site_1,2026-06-03,present
140,Om Sangha,moderate,Site_5,2026-06-04,absent
140,Om Sangha,moderate,Site_1,2026-06-05,absent
140,Om Sangha,moderate,Site_1,2026-06-06,present
140,Om Sangha,moderate,Site_1,2026-06-08,absent
140,Om Sangha,moderate,Site_1,2026-06-09,present
140,Om Sangha,moderate,Site_1,2026-06-10,present
140,Om Sangha,moderate,Site_5,2026-06-11,present
140,Om Sangha,moderate,Site_1,2026-06-12,absent
140,Om Sangha,moderate,Site_1,2026-06-13,absent
140,Om Sangha,moderate,Site_5,2026-06-15,present
140,Om Sangha,moderate,Site_1,2026-06-16,absent
140,Om Sangha,moderate,Site_5,2026-06-17,present
140,Om Sangha,moderate,Site_1,2026-06-18,present
140,Om Sangha,moderate,Site_5,2026-06-19,present
140,Om Sangha,moderate,Site_1,2026-06-20,present
140,Om Sangha,moderate,Site_1,2026-06-22,absent
140,Om Sangha,moderate,Site_1,2026-06-23,absent
140,Om Sangha,moderate,Site_1,2026-06-24,present
140,Om Sangha,moderate,Site_5,2026-06-25,absent
140,Om Sangha,moderate,Site_1,2026-06-26,present
140,Om Sangha,moderate,Site_5,2026-06-27,present
140,Om Sangha,moderate,Site_5,2026-06-29,absent
140,Om Sangha,moderate,Site_5,2026-06-30,present
140,Om Sangha,moderate,Site_1,2026-07-01,present
140,Om Sangha,moderate,Site_5,2026-07-02,present
140,Om Sangha,moderate,Site_5,2026-07-03,present
140,Om Sangha,moderate,Site_1,2026-07-04,present
140,Om Sangha,moderate,Site_5,2026-07-06,absent
140,Om Sangha,moderate,Site_5,2026-07-07,present
140,Om Sangha,moderate,Site_1,2026-07-08,present
140,Om Sangha,moderate,Site_1,2026-07-09,absent
140,Om Sangha,moderate,Site_1,2026-07-10,absent
141,Sanaya Balan,moderate,Site_1,2026-04-16,present
141,Sanaya Balan,moderate,Site_1,2026-04-17,absent
141,Sanaya Balan,moderate,Site_9,2026-04-18,present
141,Sanaya Balan,moderate,Site_9,2026-04-20,present
141,Sanaya Balan,moderate,Site_1,2026-04-21,present
141,Sanaya Balan,moderate,Site_9,2026-04-22,absent
141,Sanaya Balan,moderate,Site_9,2026-04-23,absent
141,Sanaya Balan,moderate,Site_9,2026-04-24,present
141,Sanaya Balan,moderate,Site_9,2026-04-25,absent
141,Sanaya Balan,moderate,Site_9,2026-04-27,present
141,Sanaya Balan,moderate,Site_9,2026-04-28,absent
141,Sanaya Balan,moderate,Site_1,2026-04-29,present
141,Sanaya Balan,moderate,Site_9,2026-04-30,present
141,Sanaya Balan,moderate,Site_9,2026-05-01,present
141,Sanaya Balan,moderate,Site_9,2026-05-02,present
141,Sanaya Balan,moderate,Site_1,2026-05-04,present
141,Sanaya Balan,moderate,Site_9,2026-05-05,present
141,Sanaya Balan,moderate,Site_1,2026-05-06,present
141,Sanaya Balan,moderate,Site_1,2026-05-07,present
141,Sanaya Balan,moderate,Site_1,2026-05-08,absent
141,Sanaya Balan,moderate,Site_9,2026-05-09,present
141,Sanaya Balan,moderate,Site_9,2026-05-11,present
141,Sanaya Balan,moderate,Site_1,2026-05-12,present
141,Sanaya Balan,moderate,Site_9,2026-05-13,absent
141,Sanaya Balan,moderate,Site_1,2026-05-14,present
141,Sanaya Balan,moderate,Site_9,2026-05-15,present
141,Sanaya Balan,moderate,Site_9,2026-05-16,present
141,Sanaya Balan,moderate,Site_9,2026-05-18,present
141,Sanaya Balan,moderate,Site_1,2026-05-19,present
141,Sanaya Balan,moderate,Site_9,2026-05-20,absent
141,Sanaya Balan,moderate,Site_1,2026-05-21,absent
141,Sanaya Balan,moderate,Site_9,2026-05-22,present
141,Sanaya Balan,moderate,Site_9,2026-05-23,present
141,Sanaya Balan,moderate,Site_9,2026-05-25,absent
141,Sanaya Balan,moderate,Site_1,2026-05-26,present
141,Sanaya Balan,moderate,Site_9,2026-05-27,present
141,Sanaya Balan,moderate,Site_1,2026-05-28,absent
141,Sanaya Balan,moderate,Site_1,2026-05-29,present
141,Sanaya Balan,moderate,Site_9,2026-05-30,present
141,Sanaya Balan,moderate,Site_1,2026-06-01,present
141,Sanaya Balan,moderate,Site_9,2026-06-02,present
141,Sanaya Balan,moderate,Site_1,2026-06-03,present
141,Sanaya Balan,moderate,Site_1,2026-06-04,absent
141,Sanaya Balan,moderate,Site_9,2026-06-05,absent
141,Sanaya Balan,moderate,Site_1,2026-06-06,present
141,Sanaya Balan,moderate,Site_9,2026-06-08,absent
141,Sanaya Balan,moderate,Site_1,2026-06-09,present
141,Sanaya Balan,moderate,Site_9,2026-06-10,present
141,Sanaya Balan,moderate,Site_9,2026-06-11,present
141,Sanaya Balan,moderate,Site_1,2026-06-12,absent
141,Sanaya Balan,moderate,Site_9,2026-06-13,present
141,Sanaya Balan,moderate,Site_1,2026-06-15,present
141,Sanaya Balan,moderate,Site_1,2026-06-16,present
141,Sanaya Balan,moderate,Site_9,2026-06-17,absent
141,Sanaya Balan,moderate,Site_1,2026-06-18,present
141,Sanaya Balan,moderate,Site_1,2026-06-19,present
141,Sanaya Balan,moderate,Site_1,2026-06-20,present
141,Sanaya Balan,moderate,Site_1,2026-06-22,present
141,Sanaya Balan,moderate,Site_1,2026-06-23,present
141,Sanaya Balan,moderate,Site_1,2026-06-24,present
141,Sanaya Balan,moderate,Site_1,2026-06-25,present
141,Sanaya Balan,moderate,Site_9,2026-06-26,present
141,Sanaya Balan,moderate,Site_1,2026-06-27,present
141,Sanaya Balan,moderate,Site_1,2026-06-29,absent
141,Sanaya Balan,moderate,Site_9,2026-06-30,present
141,Sanaya Balan,moderate,Site_1,2026-07-01,absent
141,Sanaya Balan,moderate,Site_9,2026-07-02,absent
141,Sanaya Balan,moderate,Site_1,2026-07-03,present
141,Sanaya Balan,moderate,Site_9,2026-07-04,absent
141,Sanaya Balan,moderate,Site_1,2026-07-06,present
141,Sanaya Balan,moderate,Site_1,2026-07-07,absent
141,Sanaya Balan,moderate,Site_9,2026-07-08,present
141,Sanaya Balan,moderate,Site_9,2026-07-09,absent
141,Sanaya Balan,moderate,Site_1,2026-07-10,present
142,Netra Banik,moderate,Site_2,2026-03-24,present
142,Netra Banik,moderate,Site_2,2026-03-25,present
142,Netra Banik,moderate,Site_5,2026-03-26,absent
142,Netra Banik,moderate,Site_5,2026-03-27,present
142,Netra Banik,moderate,Site_5,2026-03-28,absent
142,Netra Banik,moderate,Site_2,2026-03-30,present
142,Netra Banik,moderate,Site_2,2026-03-31,present
142,Netra Banik,moderate,Site_5,2026-04-01,present
142,Netra Banik,moderate,Site_2,2026-04-02,present
142,Netra Banik,moderate,Site_2,2026-04-03,present
142,Netra Banik,moderate,Site_2,2026-04-04,absent
142,Netra Banik,moderate,Site_2,2026-04-06,present
142,Netra Banik,moderate,Site_5,2026-04-07,present
142,Netra Banik,moderate,Site_5,2026-04-08,present
142,Netra Banik,moderate,Site_2,2026-04-09,present
142,Netra Banik,moderate,Site_2,2026-04-10,absent
142,Netra Banik,moderate,Site_2,2026-04-11,present
142,Netra Banik,moderate,Site_2,2026-04-13,present
142,Netra Banik,moderate,Site_2,2026-04-14,present
142,Netra Banik,moderate,Site_2,2026-04-15,absent
142,Netra Banik,moderate,Site_5,2026-04-16,present
142,Netra Banik,moderate,Site_5,2026-04-17,present
142,Netra Banik,moderate,Site_2,2026-04-18,present
142,Netra Banik,moderate,Site_5,2026-04-20,absent
142,Netra Banik,moderate,Site_5,2026-04-21,present
142,Netra Banik,moderate,Site_5,2026-04-22,present
142,Netra Banik,moderate,Site_5,2026-04-23,absent
142,Netra Banik,moderate,Site_5,2026-04-24,present
142,Netra Banik,moderate,Site_5,2026-04-25,present
142,Netra Banik,moderate,Site_5,2026-04-27,present
142,Netra Banik,moderate,Site_5,2026-04-28,present
142,Netra Banik,moderate,Site_2,2026-04-29,present
142,Netra Banik,moderate,Site_5,2026-04-30,absent
142,Netra Banik,moderate,Site_5,2026-05-01,absent
142,Netra Banik,moderate,Site_2,2026-05-02,absent
142,Netra Banik,moderate,Site_5,2026-05-04,present
142,Netra Banik,moderate,Site_2,2026-05-05,absent
142,Netra Banik,moderate,Site_5,2026-05-06,present
142,Netra Banik,moderate,Site_5,2026-05-07,present
142,Netra Banik,moderate,Site_2,2026-05-08,present
142,Netra Banik,moderate,Site_2,2026-05-09,present
142,Netra Banik,moderate,Site_2,2026-05-11,present
142,Netra Banik,moderate,Site_2,2026-05-12,present
142,Netra Banik,moderate,Site_5,2026-05-13,present
142,Netra Banik,moderate,Site_5,2026-05-14,present
142,Netra Banik,moderate,Site_5,2026-05-15,present
142,Netra Banik,moderate,Site_5,2026-05-16,present
142,Netra Banik,moderate,Site_5,2026-05-18,present
142,Netra Banik,moderate,Site_2,2026-05-19,present
142,Netra Banik,moderate,Site_2,2026-05-20,absent
142,Netra Banik,moderate,Site_5,2026-05-21,present
142,Netra Banik,moderate,Site_2,2026-05-22,present
142,Netra Banik,moderate,Site_2,2026-05-23,present
142,Netra Banik,moderate,Site_5,2026-05-25,present
142,Netra Banik,moderate,Site_2,2026-05-26,present
142,Netra Banik,moderate,Site_5,2026-05-27,present
142,Netra Banik,moderate,Site_5,2026-05-28,absent
142,Netra Banik,moderate,Site_2,2026-05-29,present
142,Netra Banik,moderate,Site_5,2026-05-30,present
142,Netra Banik,moderate,Site_2,2026-06-01,present
142,Netra Banik,moderate,Site_2,2026-06-02,present
142,Netra Banik,moderate,Site_2,2026-06-03,present
142,Netra Banik,moderate,Site_2,2026-06-04,present
142,Netra Banik,moderate,Site_5,2026-06-05,absent
142,Netra Banik,moderate,Site_2,2026-06-06,present
142,Netra Banik,moderate,Site_5,2026-06-08,present
142,Netra Banik,moderate,Site_2,2026-06-09,present
142,Netra Banik,moderate,Site_5,2026-06-10,present
142,Netra Banik,moderate,Site_2,2026-06-11,present
142,Netra Banik,moderate,Site_2,2026-06-12,present
142,Netra Banik,moderate,Site_5,2026-06-13,absent
142,Netra Banik,moderate,Site_2,2026-06-15,present
142,Netra Banik,moderate,Site_5,2026-06-16,present
142,Netra Banik,moderate,Site_5,2026-06-17,present
142,Netra Banik,moderate,Site_2,2026-06-18,present
142,Netra Banik,moderate,Site_2,2026-06-19,present
142,Netra Banik,moderate,Site_5,2026-06-20,present
142,Netra Banik,moderate,Site_5,2026-06-22,absent
142,Netra Banik,moderate,Site_5,2026-06-23,present
142,Netra Banik,moderate,Site_2,2026-06-24,present
142,Netra Banik,moderate,Site_2,2026-06-25,present
142,Netra Banik,moderate,Site_2,2026-06-26,present
142,Netra Banik,moderate,Site_2,2026-06-27,present
142,Netra Banik,moderate,Site_2,2026-06-29,absent
142,Netra Banik,moderate,Site_2,2026-06-30,present
142,Netra Banik,moderate,Site_5,2026-07-01,present
142,Netra Banik,moderate,Site_2,2026-07-02,absent
142,Netra Banik,moderate,Site_2,2026-07-03,present
142,Netra Banik,moderate,Site_2,2026-07-04,present
142,Netra Banik,moderate,Site_5,2026-07-06,absent
142,Netra Banik,moderate,Site_5,2026-07-07,present
142,Netra Banik,moderate,Site_5,2026-07-08,absent
142,Netra Banik,moderate,Site_2,2026-07-09,present
142,Netra Banik,moderate,Site_5,2026-07-10,present
143,Saksham Bandi,unreliable,Site_9,2026-05-28,absent
143,Saksham Bandi,unreliable,Site_9,2026-05-29,present
143,Saksham Bandi,unreliable,Site_9,2026-05-30,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-01,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-02,present
143,Saksham Bandi,unreliable,Site_9,2026-06-03,present
143,Saksham Bandi,unreliable,Site_9,2026-06-04,present
143,Saksham Bandi,unreliable,Site_9,2026-06-05,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-06,present
143,Saksham Bandi,unreliable,Site_9,2026-06-08,present
143,Saksham Bandi,unreliable,Site_9,2026-06-09,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-10,present
143,Saksham Bandi,unreliable,Site_9,2026-06-11,present
143,Saksham Bandi,unreliable,Site_9,2026-06-12,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-13,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-15,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-16,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-17,present
143,Saksham Bandi,unreliable,Site_9,2026-06-18,present
143,Saksham Bandi,unreliable,Site_9,2026-06-19,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-20,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-22,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-23,present
143,Saksham Bandi,unreliable,Site_9,2026-06-24,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-25,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-26,present
143,Saksham Bandi,unreliable,Site_9,2026-06-27,absent
143,Saksham Bandi,unreliable,Site_9,2026-06-29,present
143,Saksham Bandi,unreliable,Site_9,2026-06-30,absent
143,Saksham Bandi,unreliable,Site_9,2026-07-01,present
143,Saksham Bandi,unreliable,Site_9,2026-07-02,absent
143,Saksham Bandi,unreliable,Site_9,2026-07-03,absent
143,Saksham Bandi,unreliable,Site_9,2026-07-04,absent
143,Saksham Bandi,unreliable,Site_9,2026-07-06,absent
143,Saksham Bandi,unreliable,Site_9,2026-07-07,present
143,Saksham Bandi,unreliable,Site_9,2026-07-08,present
143,Saksham Bandi,unreliable,Site_9,2026-07-09,present
143,Saksham Bandi,unreliable,Site_9,2026-07-10,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-15,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-16,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-17,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-18,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-19,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-20,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-22,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-23,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-24,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-25,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-26,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-27,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-29,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-06-30,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-01,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-02,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-03,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-04,absent
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-06,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-07,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-08,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-09,present
144,Falak Radhakrishnan,unreliable,Site_6,2026-07-10,absent
145,Upkaar Mann,reliable,Site_8,2026-02-03,absent
145,Upkaar Mann,reliable,Site_8,2026-02-04,present
145,Upkaar Mann,reliable,Site_9,2026-02-05,present
145,Upkaar Mann,reliable,Site_1,2026-02-06,absent
145,Upkaar Mann,reliable,Site_9,2026-02-07,present
145,Upkaar Mann,reliable,Site_1,2026-02-09,present
145,Upkaar Mann,reliable,Site_1,2026-02-10,present
145,Upkaar Mann,reliable,Site_1,2026-02-11,present
145,Upkaar Mann,reliable,Site_9,2026-02-12,present
145,Upkaar Mann,reliable,Site_9,2026-02-13,present
145,Upkaar Mann,reliable,Site_9,2026-02-14,present
145,Upkaar Mann,reliable,Site_8,2026-02-16,present
145,Upkaar Mann,reliable,Site_8,2026-02-17,present
145,Upkaar Mann,reliable,Site_8,2026-02-18,present
145,Upkaar Mann,reliable,Site_8,2026-02-19,present
145,Upkaar Mann,reliable,Site_8,2026-02-20,present
145,Upkaar Mann,reliable,Site_9,2026-02-21,present
145,Upkaar Mann,reliable,Site_1,2026-02-23,present
145,Upkaar Mann,reliable,Site_1,2026-02-24,present
145,Upkaar Mann,reliable,Site_8,2026-02-25,present
145,Upkaar Mann,reliable,Site_9,2026-02-26,present
145,Upkaar Mann,reliable,Site_1,2026-02-27,present
145,Upkaar Mann,reliable,Site_9,2026-02-28,present
145,Upkaar Mann,reliable,Site_1,2026-03-02,present
145,Upkaar Mann,reliable,Site_8,2026-03-03,present
145,Upkaar Mann,reliable,Site_1,2026-03-04,present
145,Upkaar Mann,reliable,Site_1,2026-03-05,present
145,Upkaar Mann,reliable,Site_1,2026-03-06,present
145,Upkaar Mann,reliable,Site_1,2026-03-07,present
145,Upkaar Mann,reliable,Site_1,2026-03-09,present
145,Upkaar Mann,reliable,Site_1,2026-03-10,present
145,Upkaar Mann,reliable,Site_9,2026-03-11,present
145,Upkaar Mann,reliable,Site_9,2026-03-12,present
145,Upkaar Mann,reliable,Site_1,2026-03-13,present
145,Upkaar Mann,reliable,Site_9,2026-03-14,present
145,Upkaar Mann,reliable,Site_1,2026-03-16,present
145,Upkaar Mann,reliable,Site_9,2026-03-17,present
145,Upkaar Mann,reliable,Site_1,2026-03-18,present
145,Upkaar Mann,reliable,Site_9,2026-03-19,present
145,Upkaar Mann,reliable,Site_1,2026-03-20,present
145,Upkaar Mann,reliable,Site_1,2026-03-21,present
145,Upkaar Mann,reliable,Site_8,2026-03-23,present
145,Upkaar Mann,reliable,Site_9,2026-03-24,present
145,Upkaar Mann,reliable,Site_8,2026-03-25,present
145,Upkaar Mann,reliable,Site_9,2026-03-26,present
145,Upkaar Mann,reliable,Site_9,2026-03-27,present
145,Upkaar Mann,reliable,Site_1,2026-03-28,present
145,Upkaar Mann,reliable,Site_1,2026-03-30,present
145,Upkaar Mann,reliable,Site_1,2026-03-31,absent
145,Upkaar Mann,reliable,Site_9,2026-04-01,present
145,Upkaar Mann,reliable,Site_1,2026-04-02,present
145,Upkaar Mann,reliable,Site_8,2026-04-03,present
145,Upkaar Mann,reliable,Site_8,2026-04-04,present
145,Upkaar Mann,reliable,Site_9,2026-04-06,absent
145,Upkaar Mann,reliable,Site_8,2026-04-07,present
145,Upkaar Mann,reliable,Site_9,2026-04-08,absent
145,Upkaar Mann,reliable,Site_1,2026-04-09,absent
145,Upkaar Mann,reliable,Site_9,2026-04-10,present
145,Upkaar Mann,reliable,Site_9,2026-04-11,present
145,Upkaar Mann,reliable,Site_8,2026-04-13,present
145,Upkaar Mann,reliable,Site_1,2026-04-14,absent
145,Upkaar Mann,reliable,Site_1,2026-04-15,present
145,Upkaar Mann,reliable,Site_9,2026-04-16,present
145,Upkaar Mann,reliable,Site_9,2026-04-17,present
145,Upkaar Mann,reliable,Site_8,2026-04-18,present
145,Upkaar Mann,reliable,Site_8,2026-04-20,present
145,Upkaar Mann,reliable,Site_8,2026-04-21,present
145,Upkaar Mann,reliable,Site_8,2026-04-22,present
145,Upkaar Mann,reliable,Site_8,2026-04-23,present
145,Upkaar Mann,reliable,Site_1,2026-04-24,absent
145,Upkaar Mann,reliable,Site_9,2026-04-25,present
145,Upkaar Mann,reliable,Site_8,2026-04-27,present
145,Upkaar Mann,reliable,Site_8,2026-04-28,present
145,Upkaar Mann,reliable,Site_1,2026-04-29,present
145,Upkaar Mann,reliable,Site_8,2026-04-30,present
145,Upkaar Mann,reliable,Site_1,2026-05-01,present
145,Upkaar Mann,reliable,Site_8,2026-05-02,absent
145,Upkaar Mann,reliable,Site_8,2026-05-04,present
145,Upkaar Mann,reliable,Site_8,2026-05-05,present
145,Upkaar Mann,reliable,Site_1,2026-05-06,present
145,Upkaar Mann,reliable,Site_8,2026-05-07,present
145,Upkaar Mann,reliable,Site_9,2026-05-08,present
145,Upkaar Mann,reliable,Site_8,2026-05-09,present
145,Upkaar Mann,reliable,Site_8,2026-05-11,present
145,Upkaar Mann,reliable,Site_1,2026-05-12,present
145,Upkaar Mann,reliable,Site_1,2026-05-13,present
145,Upkaar Mann,reliable,Site_8,2026-05-14,present
145,Upkaar Mann,reliable,Site_8,2026-05-15,present
145,Upkaar Mann,reliable,Site_9,2026-05-16,absent
145,Upkaar Mann,reliable,Site_8,2026-05-18,present
145,Upkaar Mann,reliable,Site_9,2026-05-19,present
145,Upkaar Mann,reliable,Site_1,2026-05-20,present
145,Upkaar Mann,reliable,Site_1,2026-05-21,present
145,Upkaar Mann,reliable,Site_1,2026-05-22,present
145,Upkaar Mann,reliable,Site_8,2026-05-23,present
145,Upkaar Mann,reliable,Site_8,2026-05-25,present
145,Upkaar Mann,reliable,Site_8,2026-05-26,present
145,Upkaar Mann,reliable,Site_1,2026-05-27,present
145,Upkaar Mann,reliable,Site_8,2026-05-28,present
145,Upkaar Mann,reliable,Site_9,2026-05-29,present
145,Upkaar Mann,reliable,Site_9,2026-05-30,present
145,Upkaar Mann,reliable,Site_8,2026-06-01,present
145,Upkaar Mann,reliable,Site_8,2026-06-02,present
145,Upkaar Mann,reliable,Site_9,2026-06-03,present
145,Upkaar Mann,reliable,Site_9,2026-06-04,present
145,Upkaar Mann,reliable,Site_8,2026-06-05,absent
145,Upkaar Mann,reliable,Site_8,2026-06-06,present
145,Upkaar Mann,reliable,Site_1,2026-06-08,present
145,Upkaar Mann,reliable,Site_9,2026-06-09,present
145,Upkaar Mann,reliable,Site_9,2026-06-10,present
145,Upkaar Mann,reliable,Site_9,2026-06-11,absent
145,Upkaar Mann,reliable,Site_8,2026-06-12,present
145,Upkaar Mann,reliable,Site_9,2026-06-13,present
145,Upkaar Mann,reliable,Site_9,2026-06-15,absent
145,Upkaar Mann,reliable,Site_1,2026-06-16,present
145,Upkaar Mann,reliable,Site_8,2026-06-17,present
145,Upkaar Mann,reliable,Site_9,2026-06-18,present
145,Upkaar Mann,reliable,Site_8,2026-06-19,present
145,Upkaar Mann,reliable,Site_8,2026-06-20,present
145,Upkaar Mann,reliable,Site_9,2026-06-22,present
145,Upkaar Mann,reliable,Site_8,2026-06-23,present
145,Upkaar Mann,reliable,Site_1,2026-06-24,present
145,Upkaar Mann,reliable,Site_8,2026-06-25,present
145,Upkaar Mann,reliable,Site_1,2026-06-26,present
145,Upkaar Mann,reliable,Site_9,2026-06-27,absent
145,Upkaar Mann,reliable,Site_8,2026-06-29,present
145,Upkaar Mann,reliable,Site_1,2026-06-30,present
145,Upkaar Mann,reliable,Site_1,2026-07-01,present
145,Upkaar Mann,reliable,Site_9,2026-07-02,present
145,Upkaar Mann,reliable,Site_1,2026-07-03,present
145,Upkaar Mann,reliable,Site_9,2026-07-04,present
145,Upkaar Mann,reliable,Site_8,2026-07-06,present
145,Upkaar Mann,reliable,Site_1,2026-07-07,present
145,Upkaar Mann,reliable,Site_1,2026-07-08,present
145,Upkaar Mann,reliable,Site_9,2026-07-09,present
145,Upkaar Mann,reliable,Site_1,2026-07-10,present
146,Rajata Basak,unreliable,Site_5,2026-06-02,present
146,Rajata Basak,unreliable,Site_5,2026-06-03,present
146,Rajata Basak,unreliable,Site_5,2026-06-04,absent
146,Rajata Basak,unreliable,Site_5,2026-06-05,present
146,Rajata Basak,unreliable,Site_5,2026-06-06,present
146,Rajata Basak,unreliable,Site_5,2026-06-08,absent
